Date,SPY,^VIX
2015-01-05,-0.01822465443009007,0.11308770284569483
2015-01-06,-0.009463838918694628,0.05849624258802025
2015-01-07,0.012384315968404688,-0.08959742979111619
2015-01-08,0.017589418401256007,-0.126821648919881
2015-01-09,-0.008045742766405184,0.031252486576047685
2015-01-12,-0.007864482115648243,0.1104756792596721
2015-01-13,-0.002816636404051859,0.047817828912186486
2015-01-14,-0.006055407774065048,0.04377483371810692
2015-01-15,-0.00920324953888769,0.04149215502115005
2015-01-16,0.013029321720947588,-0.06647572056535206
2015-01-20,0.002130128464767122,-0.051921620605776465
2015-01-21,0.0050354433131069845,-0.053704128048387
2015-01-22,0.014761623315387966,-0.13923162256133706
2015-01-23,-0.0054976318234185965,0.01572931600995626
2015-01-26,0.002338703274347118,-0.07088108332960535
2015-01-27,-0.013278238974532125,0.10394191487454535
2015-01-28,-0.012907531108644408,0.17142233233886708
2015-01-29,0.00920124172351367,-0.08576683568496396
2015-01-30,-0.012654656313310805,0.11136585639104273
2015-02-02,0.012308054754513296,-0.07627453307387483
2015-02-03,0.014357671300565235,-0.11437917977067641
2015-02-04,-0.0038153010241986167,0.05609995836427453
2015-02-05,0.01004423558492548,-0.08418837825184554
2015-02-06,-0.0027687955800936416,0.025777673208937757
2015-02-09,-0.004485824632727447,0.07034139527817063
2015-02-10,0.010596826869599611,-0.07381772395262162
2015-02-11,0.0005801844639827451,-0.015794447589819655
2015-02-12,0.009570800205639995,-0.10039377049602104
2015-02-13,0.004108326419346446,-0.043296844265169485
2015-02-17,0.0015716554858000143,0.07284299048374784
2015-02-18,9.523096321818208e-05,-0.02240096110629207
2015-02-19,-0.0007140146371086909,-0.010409973552381732
2015-02-20,0.0059823733007231894,-0.06693946684211022
2015-02-23,-0.00014209918730353905,0.018018520984404013
2015-02-24,0.002836762465336431,-0.06161246293934012
2015-02-25,-0.0008501666883064695,0.010897352565632288
2015-02-26,-0.0011818082377352385,0.0050450337510371925
2015-02-27,-0.003412037302750434,-0.041840943039847
2015-03-02,0.006293630579901113,-0.022745498352724706
2015-03-03,-0.0041125377486385985,0.06098541541786991
2015-03-04,-0.0042246972210124665,0.02634541094184929
2015-03-05,0.0010938097221494354,-0.013441984052200456
2015-03-06,-0.014164427869728323,0.0793850194232402
2015-03-09,0.004136029179106916,-0.009253165069142574
2015-03-10,-0.016354858782696657,0.10276751943766035
2015-03-11,-0.0023446123087179456,0.01072717663256296
2015-03-12,0.01263371212928827,-0.089871573222055
2015-03-13,-0.0061509362117549505,0.036923349156871114
2015-03-16,0.013271996783127057,-0.024677009706211055
2015-03-17,-0.0029768815973436357,0.0031979682852878465
2015-03-18,0.011949978678719188,-0.11419748843554198
2015-03-19,-0.004572036231466529,0.007132657053160405
2015-03-20,0.008788114439290635,-0.07755817749755382
2015-03-23,-0.0019505407431563441,0.02951401397599996
2015-03-24,-0.005634537244559375,0.015538606404026779
2015-03-25,-0.014762383735176708,0.12542222510043294
2015-03-26,-0.002383942207868064,0.02304843468536551
2015-03-27,0.0022865858518787523,-0.04730395971689352
2015-03-30,0.012126096664262868,-0.03786790971768249
2015-03-31,-0.008777921470512037,0.052360934775902146
2015-04-01,-0.0035424704658403253,-0.011842263882984972
2015-04-02,0.0035909871180800465,-0.029552156207520802
2015-04-06,0.0067108643034994725,0.004760273877682206
2015-04-07,-0.002650129121448634,0.0027100262199033945
2015-04-08,0.003370880586973224,-0.055647193391672574
2015-04-09,0.004414444337294373,-0.06577911248284371
2015-04-10,0.0054421919707138815,-0.03974034637104448
2015-04-13,-0.0045335101265212095,0.1026541300231562
2015-04-14,0.001911563998177672,-0.01955871891376825
2015-04-15,0.004477103108847735,-0.06263834617137358
2015-04-16,-0.00028535253720814196,-0.018868465912800163
2015-04-17,-0.011570302501028711,0.09747233725070595
2015-04-20,0.009095228969325108,-0.043405131914837844
2015-04-21,-0.0011918775842224424,-0.003766497136443946
2015-04-22,0.004902281508619507,-0.041608464229533175
2015-04-23,0.002512916096060648,-0.0182617619411985
2015-04-24,0.002317783484163398,-0.015341405787459452
2015-04-27,-0.004166347369906085,0.065351854319272
2015-04-28,0.003173495818927079,-0.05563518787235546
2015-04-29,-0.004123103804788693,0.07600559842235986
2015-04-30,-0.010070761960295903,0.08308282138311034
2015-05-01,0.010783096001570642,-0.13598902828037443
2015-05-04,0.002843144330369892,0.01174186258153601
2015-05-05,-0.011517549402804104,0.10761478186408995
2015-05-06,-0.004125372145895578,0.05704188388417954
2015-05-07,0.003981529354753298,-0.0013209714117521246
2015-05-08,0.013079982133007304,-0.16255784325158099
2015-05-11,-0.004783743591335637,0.07416356806376284
2015-05-12,-0.0029960862578611355,0.0007217088147076654
2015-05-13,0.0001905973993853635,-0.00724111985194358
2015-05-14,0.010373453451487432,-0.07701921696064191
2015-05-15,0.0010833728994652585,-0.028664355677943884
2015-05-18,0.003101762242773175,0.027879100109408386
2015-05-19,-0.0003284460052460793,0.009382464417714065
2015-05-20,-0.0007041763372734957,0.0023318885337834856
2015-05-21,0.0029081632582458805,-0.06164420034672275
2015-05-22,-0.002391632674759082,0.0016502031758452804
2015-05-26,-0.010809976233885908,0.14765218383673945
2015-05-27,0.009447606499910999,-0.0578280333869863
2015-05-28,-0.0011291873933530643,0.003009781093195853
2015-05-29,-0.00623238336548787,0.03904729728121657
2015-06-01,0.0020346153616373733,0.009349231168656014
2015-06-02,-0.0009933138422173892,0.019142697527350715
2015-06-03,0.0026463012144390067,-0.041583046938439616
2015-06-04,-0.008482770885882418,0.07405569423438678
2015-06-05,-0.0017146499708435609,-0.034581592413088925
2015-06-08,-0.006168513907123789,0.07325307265254886
2015-06-09,-0.00014395664149373838,-0.0551214583487213
2015-06-10,0.01192191175874803,-0.09034670447496196
2015-06-11,0.003218553185803004,-0.028387013594802463
2015-06-12,-0.007684160194981609,0.06987440517992623
2015-06-15,-0.004295000851335685,0.11049972395144418
2015-06-16,0.005436830222511168,-0.038415313545916235
2015-06-17,0.0016157114727305725,-0.021154007186513838
2015-06-18,0.010346212673276825,-0.09468971451055078
2015-06-19,-0.004449280989191114,0.056737165150839666
2015-06-22,0.005109851614355124,-0.09144946788840772
2015-06-23,0.0007076577655324118,-0.05071510296376066
2015-06-24,-0.007289461067963632,0.09072047280414063
2015-06-25,-0.0030449675489091807,0.05501937466715889
2015-06-26,-0.00019034135970769452,0.0007135375712560152
2015-06-29,-0.021193519336848786,0.2960280198739356
2015-06-30,0.0020910305547943175,-0.033444370551028266
2015-07-01,0.007983873541117712,-0.12487059309242127
2015-07-02,-0.0009163203748771831,0.04258555512988953
2015-07-06,-0.002850082413765244,0.013017894245912135
2015-07-07,0.0062690412301720285,-0.055603449375801695
2015-07-08,-0.016919753753049143,0.2003881364699924
2015-07-09,0.0018078567755751246,0.01564500608618887
2015-07-10,0.012512746045926294,-0.1710681093743687
2015-07-13,0.010976540915547343,-0.19127419097672288
2015-07-14,0.004328768441927775,-0.03887543013845879
2015-07-15,-0.0003320843802150767,-0.010526439027886638
2015-07-16,0.007991853722461013,-0.08845541431178576
2015-07-17,0.0008475418421899329,-0.01330026679820605
2015-07-20,0.0005174027904525145,0.02479467457429293
2015-07-21,-0.003958698849947712,-0.0024519613955023426
2015-07-22,-0.00179638981731428,-0.008217004396385256
2015-07-23,-0.005645692543123161,0.042009444681472906
2015-07-24,-0.010426186909212012,0.08344485425581512
2015-07-27,-0.005834613029931517,0.12695966857254215
2015-07-28,0.012208483439532212,-0.14903563483515622
2015-07-29,0.006855632806848355,-0.07250665956526697
2015-07-30,0.0002370219763028878,-0.030046911917760995
2015-07-31,-0.0015191437659464182,-0.00082476119164599
2015-08-03,-0.0033785237781498124,0.03566022325017647
2015-08-04,-0.0019561605700581216,0.03443216301251183
2015-08-05,0.003290066039873571,-0.03842101468680697
2015-08-06,-0.008221236995466454,0.09596400320938224
2015-08-07,-0.0019220252880783378,-0.02798416064079574
2015-08-10,0.012520398673716864,-0.09061627307380854
2015-08-11,-0.009063828451958463,0.11423358408713478
2015-08-12,0.0011976856087931084,-0.00732070491903998
2015-08-13,-0.0012457138672650001,-0.008856138184716292
2015-08-14,0.0036360057940904695,-0.050162480571868596
2015-08-17,0.005570773860868764,0.014700499257905047
2015-08-18,-0.0029007324251067957,0.05745701710000975
2015-08-19,-0.007936789274009776,0.10063581401448807
2015-08-20,-0.021102424309702314,0.22720085108259072
2015-08-21,-0.03056501498180364,0.38149503553749253
2015-08-24,-0.043018725600869945,0.3739350623246345
2015-08-25,-0.011837939320666497,-0.12313609954173135
2015-08-26,0.03767490736943838,-0.1722668017474006
2015-08-27,0.02443447237025348,-0.14987222176466056
2015-08-28,5.029139006497908e-05,-0.0019175900324734378
2015-08-31,-0.008112027709323984,0.08742719748532295
2015-09-01,-0.03030206044659776,0.09936294436829488
2015-09-02,0.01880289859930287,-0.18525577576833296
2015-09-03,0.0007168143792318241,-0.01856918095317524
