Date,SPY,^VIX
2015-08-12,174.6329345703125,13.609999656677246
2015-08-13,174.41552734375,13.489999771118164
2015-08-14,175.0508575439453,12.829999923706055
2015-08-17,176.02874755859375,13.020000457763672
2015-08-18,175.5188751220703,13.789999961853027
2015-08-19,174.13133239746094,15.25
2015-08-20,170.4952392578125,19.139999389648438
2015-08-21,165.36288452148438,28.030000686645508
2015-08-24,158.4000244140625,40.7400016784668
2015-08-25,156.53594970703125,36.02000045776367
2015-08-26,162.54592895507812,30.31999969482422
2015-08-27,166.5665740966797,26.100000381469727
2015-08-28,166.574951171875,26.049999237060547
2015-08-31,165.22915649414062,28.43000030517578
2015-09-01,160.29747009277344,31.399999618530273
2015-09-02,163.3400421142578,26.09000015258789
2015-09-03,163.45716857910156,25.610000610351562
2015-09-04,160.98291015625,27.799999237060547
2015-09-08,165.028564453125,24.899999618530273
2015-09-09,162.82180786132812,26.229999542236328
2015-09-10,163.70785522460938,24.3700008392334
2015-09-11,164.4517822265625,23.200000762939453
2015-09-14,163.84153747558594,24.25
2015-09-15,165.88955688476562,22.540000915527344
2015-09-16,167.3272247314453,21.350000381469727
2015-09-17,166.9510955810547,21.139999389648438
2015-09-18,164.2228546142578,22.280000686645508
2015-09-21,165.07154846191406,20.139999389648438
2015-09-22,162.9289093017578,22.440000534057617
2015-09-23,162.66847229003906,22.1299991607666
2015-09-24,162.08021545410156,23.469999313354492
2015-09-25,162.0382843017578,23.6200008392334
2015-09-28,157.97152709960938,27.6299991607666
2015-09-29,158.06394958496094,26.829999923706055
2015-09-30,161.01319885253906,24.5
2015-10-01,161.43331909179688,22.549999237060547
2015-10-02,163.84469604492188,20.940000534057617
2015-10-05,166.76040649414062,19.540000915527344
2015-10-06,166.18896484375,19.399999618530273
2015-10-07,167.55015563964844,18.399999618530273
2015-10-08,169.06253051757812,17.420000076293945
2015-10-09,169.16339111328125,17.079999923706055
2015-10-12,169.3230743408203,16.170000076293945
2015-10-13,168.25592041015625,17.670000076293945
2015-10-14,167.44932556152344,18.030000686645508
2015-10-15,170.0204620361328,16.049999237060547
2015-10-16,170.79336547851562,15.050000190734863
2015-10-19,170.87747192382812,14.979999542236328
2015-10-20,170.65902709960938,15.75
2015-10-21,169.60032653808594,16.700000762939453
2015-10-22,172.46546936035156,14.449999809265137
2015-10-23,174.35601806640625,14.460000038146973
2015-10-26,173.927490234375,15.289999961853027
2015-10-27,173.5914306640625,15.430000305175781
2015-10-28,175.56594848632812,14.329999923706055
2015-10-29,175.46511840820312,14.609999656677246
2015-10-30,174.7089385986328,15.069999694824219
2015-11-02,176.77587890625,14.149999618530273
2015-11-03,177.28836059570312,14.539999961853027
2015-11-04,176.75064086914062,15.510000228881836
2015-11-05,176.57418823242188,15.050000190734863
2015-11-06,176.4818572998047,14.329999923706055
2015-11-09,174.83494567871094,16.520000457763672
2015-11-10,175.23826599121094,15.289999961853027
2015-11-11,174.5492706298828,16.059999465942383
2015-11-12,172.11260986328125,18.3700008392334
2015-11-13,170.18008422851562,20.079999923706055
2015-11-16,172.76797485351562,18.15999984741211
2015-11-17,172.64190673828125,18.84000015258789
2015-11-18,175.38108825683594,16.850000381469727
2015-11-19,175.22991943359375,16.989999771118164
2015-11-20,175.86843872070312,15.470000267028809
2015-11-23,175.6668243408203,15.619999885559082
2015-11-24,175.90199279785156,15.930000305175781
2015-11-25,175.87681579589844,15.1899995803833
2015-11-27,176.07847595214844,15.119999885559082
2015-11-30,175.34756469726562,16.1299991607666
2015-12-01,177.01950073242188,14.670000076293945
2015-12-02,175.21304321289062,15.90999984741211
2015-12-03,172.7596435546875,18.110000610351562
2015-12-04,176.12890625,14.8100004196167
2015-12-07,175.06182861328125,15.84000015258789
2015-12-08,173.8854522705078,17.600000381469727
2015-12-09,172.53273010253906,19.610000610351562
2015-12-10,172.97802734375,19.34000015258789
2015-12-11,169.6255340576172,24.389999389648438
2015-12-14,170.48251342773438,22.729999542236328
2015-12-15,172.2722625732422,20.950000762939453
2015-12-16,174.79295349121094,17.860000610351562
2015-12-17,172.12942504882812,18.940000534057617
2015-12-18,169.06292724609375,20.700000762939453
2015-12-21,170.45758056640625,18.700000762939453
2015-12-22,172.0043182373047,16.600000381469727
2015-12-23,174.13433837890625,15.569999694824219
2015-12-24,173.84689331054688,15.739999771118164
2015-12-28,173.4496612548828,16.90999984741211
2015-12-29,175.30072021484375,16.079999923706055
2015-12-30,174.05824279785156,17.290000915527344
2015-12-31,172.31703186035156,18.209999084472656
2016-01-04,169.90817260742188,20.700000762939453
2016-01-05,170.19552612304688,19.34000015258789
2016-01-06,168.04869079589844,20.59000015258789
2016-01-07,164.01687622070312,24.989999771118164
2016-01-08,162.21656799316406,27.010000228881836
2016-01-11,162.37718200683594,24.299999237060547
2016-01-12,163.68724060058594,22.469999313354492
2016-01-13,159.60479736328125,25.219999313354492
2016-01-14,162.22494506835938,23.950000762939453
2016-01-15,158.74269104003906,27.020000457763672
2016-01-19,158.95396423339844,26.049999237060547
2016-01-20,156.91700744628906,27.59000015258789
2016-01-21,157.7960662841797,26.690000534057617
2016-01-22,161.0332489013672,22.34000015258789
2016-01-25,158.59898376464844,24.149999618530273
2016-01-26,160.76280212402344,22.5
2016-01-27,159.01316833496094,23.110000610351562
2016-01-28,159.84146118164062,22.420000076293945
2016-01-29,163.73797607421875,20.200000762939453
2016-02-01,163.67874145507812,19.979999542236328
2016-02-02,160.72898864746094,21.979999542236328
2016-02-03,161.6925048828125,21.649999618530273
2016-02-04,161.94607543945312,21.84000015258789
2016-02-05,158.8610382080078,23.3799991607666
2016-02-08,156.7225799560547,26.0
2016-02-09,156.7310333251953,26.540000915527344
2016-02-10,156.59576416015625,26.290000915527344
2016-02-11,154.55882263183594,28.139999389648438
2016-02-12,157.74533081054688,25.399999618530273
2016-02-16,160.40773010253906,24.110000610351562
2016-02-17,163.02801513671875,22.309999465942383
2016-02-18,162.36024475097656,21.639999389648438
2016-02-19,162.28419494628906,20.530000686645508
2016-02-22,164.6338348388672,19.3799991607666
2016-02-23,162.55465698242188,20.979999542236328
2016-02-24,163.29847717285156,20.719999313354492
2016-02-25,165.2763214111328,19.110000610351562
2016-02-26,164.8959503173828,19.809999465942383
2016-02-29,163.6027374267578,20.549999237060547
2016-03-01,167.4485321044922,17.700000762939453
2016-03-02,168.20077514648438,17.09000015258789
2016-03-03,168.86007690429688,16.700000762939453
2016-03-04,169.40943908691406,16.860000610351562
2016-03-07,169.54469299316406,17.350000381469727
2016-03-08,167.69361877441406,18.670000076293945
2016-03-09,168.52200317382812,18.34000015258789
2016-03-10,168.65721130371094,18.049999237060547
2016-03-11,171.37887573242188,16.5
2016-03-14,171.1590576171875,16.920000076293945
2016-03-15,170.88014221191406,16.84000015258789
2016-03-16,171.86907958984375,14.989999771118164
2016-03-17,172.9594268798828,14.4399995803833
2016-03-18,173.63909912109375,14.020000457763672
2016-03-21,173.8854217529297,13.789999961853027
2016-03-22,173.79200744628906,14.170000076293945
2016-03-23,172.6450958251953,14.9399995803833
2016-03-24,172.5685577392578,14.739999771118164
2016-03-28,172.67059326171875,15.239999771118164
2016-03-29,174.267822265625,13.819999694824219
2016-03-30,175.03240966796875,13.5600004196167
2016-03-31,174.60765075683594,13.949999809265137
2016-04-01,175.7970733642578,13.100000381469727
2016-04-04,175.22784423828125,14.119999885559082
2016-04-05,173.47769165039062,15.420000076293945
2016-04-06,175.3722381591797,14.09000015258789
2016-04-07,173.27378845214844,16.15999984741211
2016-04-08,173.74110412597656,15.359999656677246
2016-04-11,173.33328247070312,16.260000228881836
2016-04-12,174.94747924804688,14.850000381469727
2016-04-13,176.7146453857422,13.84000015258789
2016-04-14,176.72311401367188,13.720000267028809
2016-04-15,176.52769470214844,13.619999885559082
2016-04-18,177.7681427001953,13.350000381469727
2016-04-19,178.32879638671875,13.239999771118164
2016-04-20,178.49876403808594,13.279999732971191
2016-04-21,177.5386962890625,13.949999809265137
2016-04-22,177.5386962890625,13.220000267028809
2016-04-25,177.2328338623047,14.079999923706055
2016-04-26,177.49623107910156,13.960000038146973
2016-04-27,177.86154174804688,13.770000457763672
2016-04-28,176.24732971191406,15.220000267028809
2016-04-29,175.29579162597656,15.699999809265137
2016-05-02,176.6891326904297,14.680000305175781
2016-05-03,175.15135192871094,15.600000381469727
2016-05-04,174.17433166503906,16.049999237060547
2016-05-05,174.14035034179688,15.90999984741211
2016-05-06,174.7775421142578,14.720000267028809
2016-05-09,174.9219970703125,14.569999694824219
2016-05-10,177.096923828125,13.630000114440918
2016-05-11,175.44020080566406,14.6899995803833
2016-05-12,175.49122619628906,14.40999984741211
2016-05-13,173.9619140625,15.039999961853027
2016-05-16,175.67811584472656,14.680000305175781
2016-05-17,174.0384063720703,15.569999694824219
2016-05-18,174.0894012451172,15.949999809265137
2016-05-19,173.48614501953125,16.329999923706055
2016-05-20,174.58216857910156,15.199999809265137
2016-05-23,174.34429931640625,15.819999694824219
2016-05-24,176.60418701171875,14.420000076293945
2016-05-25,177.8021240234375,13.899999618530273
2016-05-26,177.8530731201172,13.430000305175781
2016-05-27,178.6177215576172,13.119999885559082
2016-05-31,178.27786254882812,14.1899995803833
2016-06-01,178.6431884765625,14.199999809265137
2016-06-02,179.1869659423828,13.630000114440918
2016-06-03,178.6516876220703,13.470000267028809
2016-06-06,179.56069946289062,13.649999618530273
2016-06-07,179.8411102294922,14.050000190734863
2016-06-08,180.42730712890625,14.079999923706055
2016-06-09,180.18093872070312,14.640000343322754
2016-06-10,178.47325134277344,17.030000686645508
2016-06-13,177.096923828125,20.969999313354492
2016-06-14,176.74859619140625,20.5
2016-06-15,176.50222778320312,20.139999389648438
2016-06-16,177.02896118164062,19.3700008392334
2016-06-17,176.36965942382812,19.40999984741211
2016-06-20,177.50547790527344,18.3700008392334
2016-06-21,178.0093536376953,18.479999542236328
2016-06-22,177.71900939941406,21.170000076293945
2016-06-23,180.0333251953125,17.25
2016-06-24,173.56854248046875,25.760000228881836
2016-06-27,170.4599609375,23.850000381469727
2016-06-28,173.53436279296875,18.75
2016-06-29,176.48922729492188,16.639999389648438
2016-06-30,178.8975067138672,15.630000114440918
2016-07-01,179.27333068847656,14.770000457763672
2016-07-05,177.9837646484375,15.579999923706055
2016-07-06,179.0513153076172,14.960000038146973
2016-07-07,178.94021606445312,14.760000228881836
2016-07-08,181.60470581054688,13.199999809265137
2016-07-11,182.24526977539062,13.539999961853027
2016-07-12,183.5689239501953,13.550000190734863
2016-07-13,183.54330444335938,13.039999961853027
2016-07-14,184.5681610107422,12.819999694824219
2016-07-15,184.32049560546875,12.670000076293945
2016-07-18,184.81581115722656,12.4399995803833
2016-07-19,184.62796020507812,11.970000267028809
2016-07-20,185.39654541015625,11.770000457763672
2016-07-21,184.6962127685547,12.739999771118164
2016-07-22,185.524658203125,12.020000457763672
2016-07-25,185.02076721191406,12.869999885559082
2016-07-26,185.10618591308594,13.050000190734863
2016-07-27,184.9097900390625,12.829999923706055
2016-07-28,185.12327575683594,12.720000267028809
2016-07-29,185.42214965820312,11.869999885559082
2016-08-01,185.26844787597656,12.4399995803833
2016-08-02,184.08135986328125,13.369999885559082
2016-08-03,184.61935424804688,12.859999656677246
2016-08-04,184.81581115722656,12.420000076293945
2016-08-05,186.32740783691406,11.390000343322754
2016-08-08,186.21641540527344,11.5
2016-08-09,186.32740783691406,11.65999984741211
2016-08-10,185.86618041992188,12.050000190734863
2016-08-11,186.728759765625,11.680000305175781
2016-08-12,186.56651306152344,11.550000190734863
2016-08-15,187.10452270507812,11.8100004196167
2016-08-16,186.1395263671875,12.640000343322754
2016-08-17,186.48968505859375,12.1899995803833
2016-08-18,186.90811157226562,11.430000305175781
2016-08-19,186.63487243652344,11.34000015258789
2016-08-22,186.6263427734375,12.270000457763672
2016-08-23,187.00201416015625,12.380000114440918
2016-08-24,186.04562377929688,13.449999809265137
2016-08-25,185.91749572753906,13.630000114440918
2016-08-26,185.56732177734375,13.649999618530273
2016-08-29,186.4811553955078,12.9399995803833
2016-08-30,186.1737060546875,13.119999885559082
2016-08-31,185.6441650390625,13.420000076293945
2016-09-01,185.65272521972656,13.479999542236328
2016-09-02,186.48968505859375,11.979999542236328
2016-09-06,187.05331420898438,12.020000457763672
2016-09-07,187.0361785888672,11.9399995803833
2016-09-08,186.60922241210938,12.510000228881836
2016-09-09,182.14273071289062,17.5
2016-09-12,184.75604248046875,15.15999984741211
2016-09-13,182.10008239746094,17.850000381469727
2016-09-14,182.0317840576172,18.139999389648438
2016-09-15,183.8507537841797,16.299999237060547
2016-09-16,183.1400146484375,15.369999885559082
2016-09-19,183.17442321777344,15.529999732971191
2016-09-20,183.18299865722656,15.920000076293945
2016-09-21,185.24298095703125,13.300000190734863
2016-09-22,186.41029357910156,12.020000457763672
2016-09-23,185.3888397216797,12.289999961853027
2016-09-26,183.88681030273438,14.5
2016-09-27,185.02835083007812,13.100000381469727
2016-09-28,185.94680786132812,12.390000343322754
2016-09-29,184.26446533203125,14.020000457763672
2016-09-30,185.65499877929688,13.289999961853027
2016-10-03,185.2086639404297,13.569999694824219
2016-10-04,184.26446533203125,13.630000114440918
2016-10-05,185.07989501953125,12.989999771118164
2016-10-06,185.2086639404297,12.84000015258789
2016-10-07,184.57345581054688,13.479999542236328
2016-10-10,185.5348358154297,13.380000114440918
2016-10-11,183.19158935546875,15.359999656677246
2016-10-12,183.43190002441406,15.90999984741211
2016-10-13,182.8311004638672,16.690000534057617
2016-10-14,182.9254913330078,16.1200008392334
2016-10-17,182.2903289794922,16.209999084472656
2016-10-18,183.43190002441406,15.279999732971191
2016-10-19,183.92120361328125,14.40999984741211
2016-10-20,183.57785034179688,13.75
2016-10-21,183.6636505126953,13.34000015258789
2016-10-24,184.4447784423828,13.020000457763672
2016-10-25,183.8267364501953,13.460000038146973
2016-10-26,183.45767211914062,14.239999771118164
2016-10-27,182.9683837890625,15.359999656677246
2016-10-28,182.4276885986328,16.190000534057617
2016-10-31,182.43624877929688,17.059999465942383
2016-11-01,181.1143798828125,18.559999465942383
2016-11-02,180.0243682861328,19.31999969482422
2016-11-03,179.2003936767578,22.079999923706055
2016-11-04,179.00296020507812,22.510000228881836
2016-11-07,182.9512939453125,18.709999084472656
2016-11-08,183.77525329589844,18.739999771118164
2016-11-09,185.72361755371094,14.380000114440918
2016-11-10,186.18711853027344,14.739999771118164
2016-11-11,185.75796508789062,14.170000076293945
2016-11-14,185.90386962890625,14.479999542236328
2016-11-15,187.3544464111328,13.369999885559082
2016-11-16,187.00254821777344,13.720000267028809
2016-11-17,187.96383666992188,13.350000381469727
2016-11-18,187.54330444335938,12.850000381469727
2016-11-21,188.95948791503906,12.420000076293945
2016-11-22,189.32861328125,12.40999984741211
2016-11-23,189.4315643310547,12.430000305175781
2016-11-25,190.13543701171875,12.34000015258789
2016-11-28,189.24270629882812,13.149999618530273
2016-11-29,189.61180114746094,12.899999618530273
2016-11-30,189.15689086914062,13.329999923706055
2016-12-01,188.4617156982422,14.069999694824219
2016-12-02,188.5560302734375,14.119999885559082
2016-12-05,189.68905639648438,12.140000343322754
2016-12-06,190.28990173339844,11.789999961853027
2016-12-07,192.77903747558594,12.220000267028809
2016-12-08,193.25112915039062,12.640000343322754
2016-12-09,194.4184112548828,11.75
2016-12-12,194.1952362060547,12.640000343322754
2016-12-13,195.4913330078125,12.720000267028809
2016-12-14,193.87774658203125,13.1899995803833
2016-12-15,194.67591857910156,12.789999961853027
2016-12-16,194.295166015625,12.199999809265137
2016-12-19,194.71823120117188,11.710000038146973
2016-12-20,195.46937561035156,11.449999809265137
2016-12-21,194.92544555664062,11.270000457763672
2016-12-22,194.58872985839844,11.430000305175781
2016-12-23,194.87364196777344,11.4399995803833
2016-12-27,195.35711669921875,11.989999771118164
2016-12-28,193.74266052246094,12.949999809265137
2016-12-29,193.69944763183594,13.369999885559082
2016-12-30,192.991455078125,14.039999961853027
2017-01-03,194.46791076660156,12.850000381469727
2017-01-04,195.6248016357422,11.850000381469727
2017-01-05,195.46937561035156,11.670000076293945
2017-01-06,196.16871643066406,11.319999694824219
2017-01-09,195.52117919921875,11.5600004196167
2017-01-10,195.52117919921875,11.489999771118164
2017-01-11,196.07373046875,11.260000228881836
2017-01-12,195.58160400390625,11.539999961853027
2017-01-13,196.03060913085938,11.229999542236328
2017-01-17,195.33985900878906,11.869999885559082
2017-01-18,195.77157592773438,12.479999542236328
2017-01-19,195.04632568359375,12.779999732971191
2017-01-20,195.76295471191406,11.539999961853027
2017-01-23,195.2535400390625,11.770000457763672
2017-01-24,196.50540161132812,11.069999694824219
2017-01-25,198.2062530517578,10.8100004196167
2017-01-26,197.9990997314453,10.630000114440918
2017-01-27,197.68826293945312,10.579999923706055
2017-01-30,196.46224975585938,11.880000114440918
2017-01-31,196.44503784179688,11.989999771118164
2017-02-01,196.52273559570312,11.8100004196167
2017-02-02,196.6521759033203,11.930000305175781
2017-02-03,198.00770568847656,10.970000267028809
2017-02-06,197.65370178222656,11.369999885559082
2017-02-07,197.662353515625,11.289999961853027
2017-02-08,197.92140197753906,11.449999809265137
2017-02-09,199.0955810546875,10.880000114440918
2017-02-10,199.8812255859375,10.850000381469727
2017-02-13,200.9691162109375,11.069999694824219
2017-02-14,201.77203369140625,10.739999771118164
2017-02-15,202.8253936767578,11.970000267028809
2017-02-16,202.65267944335938,11.760000228881836
2017-02-17,202.97215270996094,11.489999771118164
2017-02-21,204.18087768554688,11.569999694824219
2017-02-22,203.9995880126953,11.739999771118164
2017-02-23,204.13768005371094,11.710000038146973
2017-02-24,204.39671325683594,11.470000267028809
2017-02-27,204.7161865234375,12.09000015258789
2017-02-28,204.1636505126953,12.920000076293945
2017-03-01,207.02139282226562,12.539999961853027
2017-03-02,205.7176971435547,11.8100004196167
2017-03-03,205.84722900390625,10.960000038146973
2017-03-06,205.2341766357422,11.239999771118164
2017-03-07,204.62123107910156,11.449999809265137
2017-03-08,204.24134826660156,11.859999656677246
2017-03-09,204.50035095214844,12.300000190734863
2017-03-10,205.21688842773438,11.65999984741211
2017-03-13,205.320556640625,11.350000381469727
2017-03-14,204.53488159179688,12.300000190734863
2017-03-15,206.30479431152344,11.630000114440918
2017-03-16,205.8990020751953,11.210000038146973
2017-03-17,205.5373992919922,11.279999732971191
2017-03-20,205.31198120117188,11.34000015258789
2017-03-21,202.67581176757812,12.470000267028809
2017-03-22,203.15280151367188,12.8100004196167
2017-03-23,202.93600463867188,13.119999885559082
2017-03-24,202.78858947753906,12.960000038146973
2017-03-27,202.5804901123047,12.5
2017-03-28,204.05459594726562,11.529999732971191
2017-03-29,204.24539184570312,11.420000076293945
2017-03-30,204.895751953125,11.539999961853027
2017-03-31,204.41879272460938,12.369999885559082
2017-04-03,204.06326293945312,12.380000114440918
2017-04-04,204.1932830810547,11.789999961853027
2017-04-05,203.58641052246094,12.890000343322754
2017-04-06,204.15867614746094,12.390000343322754
2017-04-07,203.95050048828125,12.869999885559082
2017-04-10,204.07192993164062,14.050000190734863
2017-04-11,203.8291473388672,15.069999694824219
2017-04-12,202.93600463867188,15.770000457763672
2017-04-13,201.61798095703125,15.960000038146973
2017-04-17,203.40420532226562,14.65999984741211
2017-04-18,202.79730224609375,14.420000076293945
2017-04-19,202.4243927001953,14.930000305175781
2017-04-20,204.07192993164062,14.149999618530273
2017-04-21,203.42160034179688,14.630000114440918
2017-04-24,205.6588134765625,10.84000015258789
2017-04-25,206.85543823242188,10.760000228881836
2017-04-26,206.72537231445312,10.850000381469727
2017-04-27,206.89881896972656,10.359999656677246
2017-04-28,206.44790649414062,10.819999694824219
2017-05-01,206.9681854248047,10.109999656677246
2017-05-02,207.04624938964844,10.59000015258789
2017-05-03,206.79478454589844,10.680000305175781
2017-05-04,207.03756713867188,10.460000038146973
2017-05-05,207.8526611328125,10.569999694824219
2017-05-08,207.8179931640625,9.770000457763672
2017-05-09,207.62721252441406,9.960000038146973
2017-05-10,208.0001220703125,10.210000038146973
2017-05-11,207.5751953125,10.600000381469727
2017-05-12,207.22836303710938,10.399999618530273
2017-05-15,208.37294006347656,10.420000076293945
2017-05-16,208.18218994140625,10.649999618530273
2017-05-17,204.4881591796875,15.59000015258789
2017-05-18,205.31198120117188,14.65999984741211
2017-05-19,206.64732360839844,12.039999961853027
2017-05-22,207.6965789794922,10.930000305175781
2017-05-23,208.1561279296875,10.720000267028809
2017-05-24,208.64173889160156,10.020000457763672
2017-05-25,209.63900756835938,9.989999771118164
2017-05-26,209.59559631347656,9.8100004196167
2017-05-30,209.4134979248047,10.380000114440918
2017-05-31,209.3614501953125,10.40999984741211
2017-06-01,211.02638244628906,9.890000343322754
2017-06-02,211.728759765625,9.75
2017-06-05,211.57272338867188,10.069999694824219
2017-06-06,210.8963165283203,10.449999809265137
2017-06-07,211.2865447998047,10.390000343322754
2017-06-08,211.39060974121094,10.15999984741211
